recordid,datasource,firstinitial,firstname,middlename,lastname,dayofbirth,monthofbirth,yearofbirth,streetname,streetnumber,streettype,city,region,postalcode,unitnumber,address1,taxid,socialinsurancenumber,voterid,gender,trumatch_confidence
record_959,f,match,match,nomatch,match,match,nomatch,missing,match,match,match,nomatch,nomatch,match,match,match,match,match,match,nomatch,0.5637445220354872
record_959,g,match,matcha,,matcha,,matcha,nomatch,,matcha,,matcha,matcha,nomatch,,,matcha,match,matcha,nomatch,0.6329548323316869
record_959,h,missing,nomatch,nomatch,match,missing,missing,nomatch,nomatch,nomatch,match,nomatch,missing,missing,nomatch,nomatch,nomatch,nomatch,missing,missing,0.7513873682311396
record_96,a,nomatch,match,match,,,match,match,match,,nomatch,match,match,match,match,,nomatch,missing,missing,match,0.48539874064566146
record_96,b,match,match,missing,missing,missing,match,match,match,nomatch,missing,match,match,match,match,match,match,match,match,match,0.6273591386902939
record_96,c,match,match,nomatch,match,match,match,match,match,match,match,nomatch,nomatch,missing,nomatch,match,match,match,match,match,0.639063300725508
record_96,d,match,match,match,missing,match,match,nomatch,match,match,missing,match,match,nomatch,nomatch,match,match,match,nomatch,match,0.46424296308719004
record_96,e,match,nomatch,match,nomatch,match,nomatch,match,match,match,match,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,0.6286526194182486
record_96,f,match,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,match,missing,match,nomatch,nomatch,nomatch,match,match,0.670288753951422
record_96,g,match,nomatch,matcha,matcha,nomatch,nomatch,,matcha,match,match,nomatch,matcha,,,matcha,match,match,match,,0.6886457045989365
record_96,h,match,nomatch,missing,,match,match,missing,match,match,match,match,nomatch,match,match,,missing,nomatch,nomatch,nomatch,0.4442906150714662
record_960,a,,missing,match,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,nomatch,match,match,0.623016677562489
record_960,b,missing,missing,match,missing,match,match,match,match,,match,missing,match,match,match,nomatch,match,match,match,missing,0.597619362424962
record_960,c,match,match,match,match,match,match,match,missing,match,nomatch,match,match,match,match,match,missing,,match,match,0.7127925011525249
record_960,d,match,match,match,nomatch,nomatch,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,match,match,nomatch,match,0.7045767774428051
record_960,e,nomatch,match,nomatch,nomatch,match,match,nomatch,missing,nomatch,match,nomatch,match,nomatch,match,nomatch,match,,nomatch,match,0.4786052504271976
record_960,f,nomatch,match,match,match,nomatch,nomatch,match,missing,nomatch,match,match,nomatch,nomatch,nomatch,match,missing,missing,match,match,0.5398476609061764
record_960,g,match,match,matcha,,nomatch,,,matcha,,,matcha,matcha,,,,match,match,,,0.6192344256156372
record_960,h,match,nomatch,nomatch,nomatch,nomatch,match,match,missing,match,match,missing,missing,nomatch,match,nomatch,match,missing,missing,nomatch,0.5577985712223943
record_961,a,nomatch,match,match,match,match,match,nomatch,match,missing,nomatch,nomatch,missing,missing,missing,match,match,nomatch,nomatch,match,0.6838763728402211
record_961,b,match,match,match,match,missing,match,match,match,missing,,match,match,match,match,nomatch,match,match,missing,match,0.6355183664118923
record_961,c,match,match,match,match,missing,match,match,match,match,match,nomatch,match,nomatch,match,nomatch,match,match,match,nomatch,0.49257494680770847
record_961,d,match,match,match,match,match,match,nomatch,match,nomatch,match,nomatch,match,match,nomatch,nomatch,match,match,match,match,0.5809781692816876
record_961,e,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,match,match,nomatch,0.7332191189556645
record_961,f,match,nomatch,nomatch,nomatch,missing,match,nomatch,match,match,nomatch,match,match,nomatch,nomatch,nomatch,match,nomatch,match,match,0.4462959839016676
record_961,g,matcha,matcha,matcha,,,matcha,match,matcha,match,match,nomatch,match,matcha,match,nomatch,nomatch,nomatch,match,,0.5957536969144086
record_961,h,match,missing,match,match,missing,missing,missing,missing,nomatch,missing,missing,missing,missing,missing,match,missing,nomatch,match,nomatch,0.4883856202261966
record_962,a,match,,match,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,,nomatch,match,0.7128530907644938
record_962,b,match,match,missing,missing,match,missing,match,match,missing,match,match,match,match,nomatch,missing,match,match,missing,match,0.5800126817592272
record_962,c,match,match,match,match,match,match,match,missing,match,match,match,match,match,nomatch,match,match,match,match,missing,0.6402320571400516
record_962,d,missing,match,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,match,match,match,match,missing,match,match,nomatch,0.6535584014773458
record_962,e,match,match,match,match,match,nomatch,match,missing,match,nomatch,match,nomatch,nomatch,match,match,nomatch,match,nomatch,match,0.4979741650730797
record_962,f,match,match,nomatch,nomatch,nomatch,nomatch,match,missing,match,nomatch,match,match,match,nomatch,nomatch,nomatch,match,match,missing,0.33936961591852527
record_962,g,nomatch,match,matcha,,,nomatch,,nomatch,,,,,matcha,,matcha,match,nomatch,nomatch,,0.6023038068186959
record_962,h,nomatch,match,match,nomatch,missing,match,nomatch,nomatch,nomatch,missing,nomatch,missing,nomatch,missing,nomatch,nomatch,match,missing,match,0.5867085033053298
record_963,a,,missing,match,match,match,match,nomatch,match,match,match,match,match,match,nomatch,match,nomatch,,,match,0.6159948303733311
record_963,b,match,match,match,match,nomatch,match,match,nomatch,nomatch,match,match,match,match,missing,nomatch,match,match,missing,match,0.6490956475148255
record_963,c,nomatch,nomatch,match,match,,match,match,match,nomatch,match,match,nomatch,match,match,nomatch,match,match,match,nomatch,0.6150633427414071
record_963,d,match,nomatch,match,match,match,match,match,nomatch,match,match,match,match,match,match,match,nomatch,match,match,match,0.49490597757992494
record_963,e,nomatch,match,nomatch,match,,match,nomatch,match,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,0.6630012677154606
record_963,f,match,match,nomatch,nomatch,,match,match,match,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,match,match,match,match,0.6613019645052546
record_963,g,nomatch,match,matcha,matcha,nomatch,nomatch,match,nomatch,matcha,,,,matcha,match,matcha,match,matcha,nomatch,,0.6707113306679139
record_963,h,match,nomatch,match,match,match,match,nomatch,nomatch,missing,nomatch,missing,missing,match,missing,nomatch,missing,missing,missing,match,0.739492528798865
record_964,a,match,match,match,match,match,match,match,missing,match,match,match,match,match,match,nomatch,nomatch,nomatch,nomatch,match,0.5388957552477213
record_964,b,missing,match,match,match,match,match,missing,match,nomatch,missing,match,missing,match,match,nomatch,match,match,missing,missing,0.5435696218251018
record_964,c,match,missing,match,missing,match,match,match,missing,match,match,match,match,nomatch,nomatch,match,match,match,missing,match,0.43252169221381576
record_964,d,match,match,nomatch,nomatch,match,nomatch,match,match,match,nomatch,match,match,match,nomatch,match,nomatch,match,match,nomatch,0.6761569934036298
record_964,e,match,match,nomatch,missing,nomatch,nomatch,match,missing,match,match,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,missing,nomatch,0.5693088097308491
record_964,f,nomatch,missing,nomatch,missing,nomatch,match,nomatch,missing,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,missing,nomatch,0.5767179554335391
record_964,g,matcha,matcha,,,,nomatch,nomatch,nomatch,nomatch,,,nomatch,nomatch,,matcha,match,match,match,,0.5855273384574844
record_964,h,missing,match,match,nomatch,match,missing,missing,missing,match,missing,match,missing,nomatch,missing,missing,missing,match,match,nomatch,0.6309265187931118
record_965,a,nomatch,match,match,match,,match,match,missing,match,match,,match,match,match,match,nomatch,,,,0.5064121408993568
record_965,b,missing,match,missing,match,match,match,missing,match,nomatch,match,match,match,match,match,match,match,match,match,missing,0.738972735444305
record_965,c,nomatch,match,nomatch,match,match,match,match,nomatch,match,missing,nomatch,match,match,missing,match,match,,match,match,0.7070571224639941
record_965,d,match,match,match,match,match,match,nomatch,nomatch,match,nomatch,match,match,match,match,match,match,nomatch,match,match,0.4022161937520666
record_965,e,nomatch,match,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,missing,match,nomatch,match,missing,nomatch,match,,nomatch,match,0.5647968345639383
record_965,f,match,nomatch,match,nomatch,nomatch,match,match,match,match,missing,nomatch,match,match,missing,nomatch,match,,match,match,0.5030837486979025
record_965,g,match,,nomatch,matcha,match,,nomatch,nomatch,,,match,,,,nomatch,nomatch,match,matcha,nomatch,0.682921302879622
record_965,h,missing,nomatch,nomatch,missing,match,nomatch,nomatch,missing,nomatch,nomatch,match,nomatch,match,match,nomatch,match,missing,,match,0.694587101760769
record_966,a,match,match,match,match,nomatch,match,,match,,match,match,match,match,nomatch,match,match,missing,nomatch,match,0.6709353392820578
record_966,b,match,match,missing,missing,missing,nomatch,match,match,nomatch,missing,match,match,,match,match,match,,match,match,0.49875583105036725
record_966,c,missing,nomatch,match,match,match,match,match,match,match,nomatch,match,nomatch,match,match,match,missing,match,match,match,0.6923926685013017
record_966,d,nomatch,match,match,match,match,match,missing,match,match,nomatch,match,nomatch,match,match,match,nomatch,nomatch,match,match,0.5856974855909177
record_966,e,match,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,0.593516491097439
record_966,f,missing,match,nomatch,match,match,nomatch,match,match,match,match,match,match,nomatch,match,nomatch,missing,nomatch,match,match,0.7259591585571606
record_966,g,,,,,match,,nomatch,matcha,match,matcha,matcha,,matcha,match,,,match,nomatch,matcha,0.4547668259717469
record_966,h,match,nomatch,nomatch,match,missing,nomatch,,match,match,nomatch,missing,missing,match,nomatch,nomatch,match,nomatch,match,nomatch,0.4841184528782469
record_967,a,match,missing,match,match,match,match,,match,match,match,match,match,match,match,missing,nomatch,nomatch,missing,nomatch,0.5025299491166937
record_967,b,match,match,match,match,match,match,missing,match,nomatch,match,match,match,missing,match,missing,match,match,missing,match,0.45678766315422914
record_967,c,match,match,nomatch,match,match,match,match,match,match,nomatch,nomatch,match,match,match,match,missing,match,,missing,0.5861003586935052
record_967,d,match,nomatch,match,match,nomatch,nomatch,nomatch,match,match,match,match,match,nomatch,match,nomatch,nomatch,match,match,match,0.6139413296127092
record_967,e,match,match,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,match,nomatch,match,match,0.5856462610451997
record_967,f,nomatch,match,nomatch,match,match,nomatch,match,match,match,nomatch,match,nomatch,match,match,nomatch,missing,nomatch,,missing,0.43330102760520794
record_967,g,,match,nomatch,matcha,matcha,nomatch,nomatch,nomatch,matcha,nomatch,,matcha,matcha,nomatch,matcha,match,match,nomatch,nomatch,0.6873794319830658
record_967,h,match,missing,match,nomatch,missing,nomatch,,missing,missing,match,nomatch,nomatch,nomatch,missing,nomatch,missing,missing,nomatch,match,0.5335649367399706
record_968,a,match,match,match,match,match,match,match,nomatch,match,match,match,match,,match,match,nomatch,nomatch,nomatch,missing,0.590783230381536
record_968,b,match,match,missing,match,missing,match,missing,match,nomatch,match,match,match,missing,missing,match,match,missing,nomatch,match,0.6442205197674168
record_968,c,match,nomatch,match,match,match,match,match,match,missing,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,match,missing,match,0.6044730199555353
record_968,d,match,match,match,match,match,match,match,nomatch,match,match,match,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,missing,0.4984864858513966
record_968,e,match,nomatch,nomatch,match,match,match,nomatch,match,missing,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,match,missing,match,0.6613504563305883
record_968,f,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,missing,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,match,missing,nomatch,0.7567032651391139
record_968,g,matcha,matcha,nomatch,nomatch,,,matcha,nomatch,,,nomatch,matcha,nomatch,nomatch,,match,matcha,match,nomatch,0.7075450978948751
record_968,h,missing,nomatch,nomatch,match,nomatch,nomatch,match,match,match,nomatch,missing,missing,match,missing,match,nomatch,match,nomatch,missing,0.423935390656068
record_969,a,,nomatch,match,,match,match,match,match,match,match,match,match,,match,match,match,nomatch,nomatch,match,0.6989956759261731
record_969,b,missing,,missing,match,match,missing,match,match,nomatch,match,match,match,match,missing,nomatch,match,match,match,missing,0.5598351418331574
record_969,c,match,nomatch,match,match,match,match,match,nomatch,nomatch,match,missing,match,match,match,match,match,match,match,match,0.6956576862147098
record_969,d,missing,match,match,match,match,match,match,match,match,nomatch,match,match,match,nomatch,,match,match,match,match,0.7543588497878808
record_969,e,nomatch,match,match,match,nomatch,match,match,nomatch,match,match,match,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,match,0.6579617551648516
record_969,f,match,nomatch,match,match,match,match,match,match,match,nomatch,missing,nomatch,match,nomatch,match,match,nomatch,nomatch,nomatch,0.48576107296739635
record_969,g,matcha,match,matcha,matcha,nomatch,nomatch,matcha,nomatch,nomatch,,,,nomatch,,,,nomatch,match,,0.4051592041141385
record_969,h,missing,nomatch,missing,missing,missing,nomatch,nomatch,nomatch,match,missing,nomatch,nomatch,missing,nomatch,missing,missing,match,match,match,0.5209237021822114
record_97,a,nomatch,match,match,match,match,match,missing,match,match,match,match,match,match,missing,match,nomatch,missing,missing,nomatch,0.6932496732871475
record_97,b,missing,match,match,match,missing,match,match,match,nomatch,,,match,match,match,nomatch,missing,match,match,match,0.645720603281704
record_97,c,match,nomatch,match,match,match,match,nomatch,match,match,nomatch,match,match,missing,nomatch,match,match,match,match,missing,0.6168276847833231
record_97,d,nomatch,match,match,match,nomatch,match,match,match,match,nomatch,match,missing,match,nomatch,nomatch,match,match,match,nomatch,0.6197953568744488
record_97,e,match,nomatch,nomatch,match,match,nomatch,match,match,match,match,nomatch,match,match,match,match,nomatch,match,nomatch,missing,0.6910280910871975
record_97,f,match,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,missing,nomatch,nomatch,match,nomatch,match,missing,0.6773038320175251
record_97,g,match,,,,matcha,matcha,matcha,,,,,,,match,,matcha,match,match,match,0.6778289058277017
record_97,h,match,nomatch,missing,match,missing,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,missing,missing,match,missing,nomatch,nomatch,0.5183407381134143
record_970,a,match,match,match,match,match,match,missing,match,match,match,match,match,,match,match,nomatch,nomatch,missing,match,0.48690285894391533
record_970,b,missing,missing,match,match,missing,missing,match,match,nomatch,missing,match,match,missing,match,match,match,missing,match,match,0.40778777831617674
record_970,c,nomatch,match,match,match,match,match,match,match,nomatch,match,match,match,missing,match,nomatch,match,match,match,match,0.6633104484311533
record_970,d,,match,nomatch,match,match,match,nomatch,missing,match,match,match,match,match,match,match,missing,match,match,match,0.5113901610225386
record_970,e,match,nomatch,nomatch,match,match,nomatch,nomatch,match,match,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,0.5538143656917038
record_970,f,nomatch,match,nomatch,match,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,match,missing,nomatch,nomatch,nomatch,match,match,nomatch,0.5998308705493515
record_970,g,nomatch,nomatch,,matcha,,matcha,nomatch,matcha,matcha,matcha,,nomatch,match,,nomatch,match,nomatch,match,nomatch,0.591886187947453
record_970,h,missing,match,match,nomatch,nomatch,match,nomatch,nomatch,missing,nomatch,nomatch,nomatch,match,nomatch,missing,missing,missing,missing,nomatch,0.6908969426910753
record_971,a,match,match,match,nomatch,match,match,match,match,nomatch,match,nomatch,match,match,match,match,,nomatch,nomatch,,0.6540113392444611
record_971,b,match,missing,nomatch,missing,match,match,match,match,nomatch,match,missing,nomatch,missing,match,match,missing,missing,match,match,0.6724097409418165
record_971,c,match,nomatch,match,match,match,match,match,nomatch,nomatch,nomatch,missing,match,match,match,match,match,,match,missing,0.6195820471291157
record_971,d,match,nomatch,match,match,nomatch,nomatch,match,match,match,match,match,match,match,match,match,nomatch,match,nomatch,match,0.7162742151846216
record_971,e,match,nomatch,match,match,nomatch,match,match,nomatch,nomatch,nomatch,match,match,match,nomatch,nomatch,match,,match,match,0.7036904018190179
record_971,f,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,match,missing,match,nomatch,match,nomatch,match,missing,nomatch,missing,0.6489261645662554
record_971,g,,,,nomatch,matcha,,,,matcha,,match,nomatch,nomatch,matcha,,match,match,match,match,0.5949116223753698
record_971,h,match,missing,missing,nomatch,nomatch,nomatch,missing,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,nomatch,,0.7708826969594038
record_972,a,match,missing,match,match,match,match,match,match,match,match,nomatch,match,match,match,nomatch,nomatch,,missing,match,0.634934588766742
record_972,b,match,match,missing,match,match,missing,match,,nomatch,match,match,match,match,match,missing,missing,missing,,match,0.761990787115485
record_972,c,match,match,nomatch,missing,nomatch,match,match,match,match,match,missing,match,match,match,match,match,match,match,missing,0.7802658929914215
record_972,d,nomatch,nomatch,nomatch,match,match,nomatch,match,nomatch,match,nomatch,match,match,match,match,match,nomatch,match,match,match,0.5173188680432611
record_972,e,nomatch,match,match,missing,match,match,match,nomatch,nomatch,match,missing,nomatch,match,nomatch,match,nomatch,match,nomatch,match,0.6846795788487577
record_972,f,match,match,match,missing,match,match,nomatch,match,nomatch,nomatch,missing,match,nomatch,match,nomatch,match,match,nomatch,missing,0.5349657322203761
record_972,g,,match,nomatch,matcha,,,matcha,,nomatch,matcha,match,,nomatch,,matcha,match,nomatch,nomatch,nomatch,0.784692018884545
record_972,h,match,nomatch,missing,match,nomatch,missing,nomatch,missing,match,nomatch,missing,nomatch,nomatch,nomatch,match,missing,match,nomatch,match,0.5450306745359628
record_973,a,match,match,match,missing,match,nomatch,match,match,match,nomatch,match,match,match,match,match,match,nomatch,nomatch,match,0.6071016329527544
record_973,b,,missing,match,match,match,match,match,match,missing,match,match,missing,match,match,match,match,match,match,match,0.6552039685015023
record_973,c,match,match,match,missing,match,match,match,nomatch,match,match,nomatch,nomatch,match,match,nomatch,match,match,match,match,0.6917492412541878
record_973,d,match,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,match,missing,missing,nomatch,nomatch,0.6692877900555421
record_973,e,nomatch,nomatch,match,match,match,nomatch,match,match,nomatch,nomatch,match,match,nomatch,match,match,match,match,nomatch,nomatch,0.6982171088894263
record_973,f,nomatch,nomatch,nomatch,missing,match,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,match,0.6360842600463422
record_973,g,nomatch,,,match,nomatch,match,nomatch,matcha,,match,,matcha,,matcha,matcha,nomatch,match,match,matcha,0.5704000331415238
record_973,h,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,missing,match,missing,nomatch,match,missing,match,missing,match,match,missing,0.5090411545354647
record_974,a,match,nomatch,match,match,match,,match,match,match,match,match,match,match,match,match,missing,nomatch,,nomatch,0.6143992462507044
record_974,b,missing,nomatch,match,match,match,match,match,match,nomatch,match,match,match,match,missing,missing,,match,nomatch,,0.548475147325327
record_974,c,match,match,match,missing,,match,match,nomatch,match,match,match,missing,match,match,match,match,match,match,missing,0.40883166399847265
record_974,d,match,nomatch,nomatch,match,match,match,match,nomatch,match,match,match,match,match,match,match,match,match,match,,0.5089340012264879
record_974,e,match,match,nomatch,missing,match,match,nomatch,match,nomatch,match,nomatch,missing,nomatch,nomatch,nomatch,nomatch,nomatch,match,missing,0.6692803660033761
record_974,f,nomatch,match,match,missing,,nomatch,match,nomatch,nomatch,nomatch,match,missing,match,match,match,match,nomatch,nomatch,missing,0.4369984894536324
record_974,g,,match,,,matcha,match,,,,matcha,,nomatch,,,matcha,match,matcha,matcha,match,0.6084980944942671
record_974,h,nomatch,nomatch,nomatch,nomatch,missing,match,nomatch,match,missing,nomatch,missing,nomatch,missing,match,nomatch,nomatch,missing,missing,nomatch,0.6913735658162159
record_975,a,match,match,match,match,match,match,missing,match,,match,match,match,nomatch,match,match,match,nomatch,,match,0.6897744244318978
record_975,b,match,match,missing,missing,match,match,match,match,missing,match,missing,match,,match,nomatch,nomatch,match,match,match,0.6025834836564977
record_975,c,nomatch,match,nomatch,match,match,match,match,match,missing,match,match,match,match,match,missing,match,match,match,nomatch,0.6643411914117456
record_975,d,nomatch,match,nomatch,nomatch,match,nomatch,match,match,match,nomatch,match,nomatch,match,match,nomatch,match,match,match,nomatch,0.526449680718363
record_975,e,match,match,nomatch,match,match,match,match,match,match,nomatch,match,match,nomatch,nomatch,missing,nomatch,match,nomatch,nomatch,0.442816138886132
record_975,f,match,nomatch,match,match,nomatch,match,nomatch,match,missing,match,match,match,match,match,missing,nomatch,nomatch,match,nomatch,0.5921964851277101
record_975,g,,,nomatch,,,matcha,matcha,,nomatch,,nomatch,,nomatch,,,,match,nomatch,,0.5982990371838098
record_975,h,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,missing,nomatch,match,nomatch,nomatch,missing,match,nomatch,nomatch,match,nomatch,missing,missing,0.547083618608708
record_976,a,match,match,match,match,match,match,missing,match,nomatch,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.556944314097775
record_976,b,match,match,match,missing,match,missing,match,match,nomatch,match,match,match,match,missing,match,missing,match,match,missing,0.5810856329347963
record_976,c,nomatch,match,missing,match,match,,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,missing,match,match,match,match,0.5540638626444329
record_976,d,match,match,nomatch,match,match,nomatch,match,match,match,nomatch,match,nomatch,missing,match,match,missing,match,nomatch,nomatch,0.5636744493513745
record_976,e,nomatch,nomatch,match,match,nomatch,,match,match,nomatch,nomatch,match,nomatch,nomatch,match,match,nomatch,match,nomatch,match,0.48927529094732514
record_976,f,nomatch,match,missing,nomatch,nomatch,missing,match,match,match,nomatch,match,nomatch,match,match,missing,nomatch,match,nomatch,match,0.42595151480601046
record_976,g,matcha,matcha,matcha,nomatch,,matcha,matcha,matcha,matcha,matcha,nomatch,,nomatch,nomatch,,match,match,matcha,matcha,0.5915466773616611
record_976,h,nomatch,missing,nomatch,nomatch,match,nomatch,missing,missing,nomatch,missing,match,match,nomatch,nomatch,missing,match,match,missing,missing,0.6148745847027938
record_977,a,nomatch,match,match,match,match,match,,match,missing,match,match,match,match,match,match,nomatch,match,nomatch,match,0.5293848792931107
record_977,b,missing,match,match,missing,match,match,match,match,,match,match,,missing,match,match,match,match,match,missing,0.6523735710881226
record_977,c,match,match,nomatch,missing,match,match,nomatch,match,match,match,match,match,match,missing,match,match,match,match,missing,0.6254685924688346
record_977,d,match,nomatch,nomatch,nomatch,match,match,match,match,match,match,match,match,,nomatch,match,match,match,match,nomatch,0.6130791658497683
record_977,e,match,nomatch,match,match,match,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,match,match,match,nomatch,match,match,match,0.6415207299637392
record_977,f,nomatch,match,match,missing,match,nomatch,match,match,match,match,nomatch,nomatch,match,missing,match,match,match,match,missing,0.491686505177254
record_977,g,nomatch,,,matcha,,nomatch,match,nomatch,nomatch,,matcha,nomatch,,matcha,nomatch,match,,matcha,,0.5729457255168569
record_977,h,match,missing,missing,missing,nomatch,missing,match,missing,nomatch,missing,nomatch,nomatch,nomatch,nomatch,missing,match,nomatch,missing,nomatch,0.6582791713417746
record_978,a,,match,match,missing,match,match,match,match,match,match,match,match,match,match,match,,nomatch,nomatch,match,0.48965488613157326
record_978,b,match,match,missing,,match,match,match,missing,missing,match,missing,match,match,match,missing,match,missing,match,match,0.6510980676230239
record_978,c,match,missing,match,match,,match,match,match,nomatch,match,match,match,match,match,nomatch,match,match,match,nomatch,0.48899793837461236
record_978,d,nomatch,match,match,nomatch,nomatch,,match,match,nomatch,nomatch,match,nomatch,match,match,missing,match,match,match,match,0.666703925896422
record_978,e,match,match,match,match,,nomatch,match,match,nomatch,match,nomatch,match,nomatch,nomatch,match,match,match,match,match,0.7942236219772181
record_978,f,match,missing,match,match,missing,nomatch,match,match,match,match,nomatch,match,match,nomatch,nomatch,match,match,nomatch,match,0.702685833652807
record_978,g,match,matcha,nomatch,match,,matcha,nomatch,matcha,,,nomatch,matcha,,,nomatch,matcha,match,nomatch,,0.509213424616141
record_978,h,match,match,nomatch,missing,missing,missing,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,,nomatch,match,match,0.6332936870110646
record_979,a,nomatch,match,match,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,nomatch,,match,0.530996888448171
record_979,b,missing,match,match,missing,match,match,missing,match,nomatch,match,match,match,missing,match,match,match,match,match,match,0.5841440128072799
record_979,c,match,nomatch,match,match,match,,match,match,match,missing,match,missing,nomatch,match,match,missing,match,,match,0.6244840717763196
record_979,d,nomatch,match,match,missing,match,match,match,match,nomatch,match,match,nomatch,match,match,match,match,nomatch,match,match,0.5455121537526697
record_979,e,nomatch,match,match,match,match,,match,match,match,missing,match,match,match,nomatch,nomatch,missing,nomatch,match,match,0.7194326481208273
record_979,f,match,nomatch,nomatch,match,nomatch,,match,match,match,missing,nomatch,missing,nomatch,nomatch,nomatch,missing,match,,match,0.6821619440088571
record_979,g,nomatch,,,,nomatch,nomatch,,matcha,nomatch,,,nomatch,,nomatch,,match,match,matcha,,0.7564396144161055
record_979,h,missing,nomatch,nomatch,missing,match,missing,nomatch,match,match,nomatch,missing,nomatch,match,missing,match,missing,match,,nomatch,0.6417540916118669
record_98,a,match,match,match,match,match,match,match,match,match,,nomatch,match,match,match,match,nomatch,nomatch,nomatch,missing,0.6316215961063957
record_98,b,match,missing,nomatch,missing,match,missing,missing,missing,nomatch,missing,nomatch,match,missing,match,match,missing,missing,missing,match,0.6813218466482933
record_98,c,nomatch,match,match,match,match,match,nomatch,match,match,match,match,match,match,match,match,match,match,match,match,0.5138898167345953
record_98,d,match,nomatch,match,match,match,match,match,match,match,match,nomatch,nomatch,match,match,match,missing,match,match,match,0.3111604346548331
record_98,e,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,match,nomatch,match,nomatch,match,match,nomatch,nomatch,match,match,match,0.6881466925536036
record_98,f,match,match,nomatch,match,match,match,match,match,match,match,nomatch,match,match,nomatch,match,match,nomatch,match,nomatch,0.836020656877966
record_98,g,matcha,,,,matcha,matcha,nomatch,matcha,,match,nomatch,matcha,matcha,matcha,,matcha,matcha,nomatch,match,0.7564057356678275
record_98,h,nomatch,nomatch,match,missing,nomatch,nomatch,missing,missing,nomatch,missing,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,missing,nomatch,0.3944376548450593
record_980,a,match,match,nomatch,match,match,nomatch,match,match,match,match,match,match,match,match,match,nomatch,,nomatch,match,0.6752214174170571
record_980,b,match,match,match,match,match,match,match,match,nomatch,missing,match,match,missing,match,nomatch,nomatch,match,missing,missing,0.7035865255093002
record_980,c,missing,match,match,match,match,match,nomatch,match,match,match,match,match,match,nomatch,nomatch,match,match,match,match,0.38741113855642056
record_980,d,match,nomatch,nomatch,match,,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,match,match,match,nomatch,match,match,match,0.6708518313807603
record_980,e,missing,nomatch,match,match,match,match,match,nomatch,match,match,match,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,match,0.610705092758345
record_980,f,missing,match,nomatch,nomatch,match,match,match,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,match,match,match,match,match,0.5975096701219698
record_980,g,matcha,,matcha,,nomatch,match,,nomatch,nomatch,nomatch,nomatch,matcha,,,nomatch,match,match,match,matcha,0.6589848363734265
record_980,h,nomatch,missing,match,nomatch,match,match,nomatch,nomatch,match,nomatch,nomatch,missing,match,missing,match,match,missing,missing,missing,0.553965008376835
record_981,a,match,match,match,nomatch,match,match,match,nomatch,nomatch,match,match,,match,match,match,nomatch,nomatch,nomatch,match,0.5214237845707138
record_981,b,match,match,match,missing,match,match,match,nomatch,nomatch,match,nomatch,match,match,,nomatch,match,match,match,match,0.4518098301479043
