recordid,datasource,firstinitial,firstname,middlename,lastname,dayofbirth,monthofbirth,yearofbirth,streetname,streetnumber,streettype,city,region,postalcode,unitnumber,address1,taxid,socialinsurancenumber,voterid,gender,trumatch_confidence
record_276,d,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,match,match,match,match,match,match,nomatch,match,match,match,match,match,0.703579239
record_276,e,match,match,nomatch,nomatch,match,match,nomatch,match,match,match,nomatch,match,match,match,match,match,nomatch,match,match,0.498578109
record_276,f,missing,nomatch,nomatch,match,match,nomatch,match,match,match,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,0.615420249
record_276,g,nomatch,matcha,match,match,,,nomatch,matcha,nomatch,,matcha,nomatch,,,,match,match,nomatch,,0.560219812
record_276,h,nomatch,nomatch,match,nomatch,match,nomatch,missing,missing,nomatch,match,missing,missing,missing,missing,nomatch,nomatch,match,match,nomatch,0.684933954
record_277,a,match,match,match,missing,nomatch,match,match,missing,nomatch,match,nomatch,nomatch,match,match,match,nomatch,match,,match,0.646958593
record_277,b,missing,missing,match,,missing,match,match,match,missing,match,match,match,match,match,nomatch,match,match,match,match,0.813186944
record_277,c,match,missing,match,match,match,match,match,nomatch,nomatch,match,match,missing,match,nomatch,match,match,match,match,match,0.483879105
record_277,d,match,match,nomatch,match,match,missing,nomatch,match,match,nomatch,match,match,match,match,match,match,match,match,nomatch,0.765727338
record_277,e,match,match,nomatch,match,nomatch,nomatch,match,match,nomatch,match,match,match,nomatch,match,nomatch,nomatch,nomatch,match,match,0.521745531
record_277,f,nomatch,missing,nomatch,nomatch,nomatch,nomatch,match,match,match,nomatch,match,missing,nomatch,match,match,match,match,nomatch,match,0.695329397
record_277,g,,,,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,matcha,nomatch,,nomatch,,match,matcha,0.634557468
record_277,h,nomatch,nomatch,missing,missing,match,nomatch,nomatch,nomatch,match,nomatch,missing,missing,match,match,nomatch,match,match,,nomatch,0.695555425
record_278,a,,match,match,nomatch,match,match,match,,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.510753324
record_278,b,nomatch,match,match,match,match,match,match,match,missing,match,match,missing,match,match,,match,match,match,nomatch,0.496759737
record_278,c,match,match,match,match,match,match,match,match,match,match,match,nomatch,nomatch,match,missing,match,match,nomatch,match,0.582867768
record_278,d,match,match,match,nomatch,match,match,nomatch,match,nomatch,match,match,match,nomatch,match,match,match,match,match,match,0.67912197
record_278,e,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,match,match,nomatch,match,nomatch,nomatch,missing,match,nomatch,nomatch,match,0.645867123
record_278,f,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,missing,nomatch,match,nomatch,match,0.662752998
record_278,g,match,,,match,nomatch,,nomatch,matcha,,matcha,,,,,,matcha,match,match,nomatch,0.514396118
record_278,h,match,nomatch,nomatch,missing,nomatch,match,nomatch,missing,nomatch,nomatch,nomatch,missing,missing,nomatch,nomatch,match,match,match,nomatch,0.461858735
record_279,a,match,match,match,match,nomatch,match,match,match,missing,match,match,match,match,nomatch,,nomatch,nomatch,nomatch,match,0.496080878
record_279,b,match,match,,match,missing,match,match,match,missing,missing,match,match,match,nomatch,match,nomatch,match,nomatch,match,0.682454055
record_279,c,match,match,match,match,match,missing,missing,match,match,nomatch,match,nomatch,missing,nomatch,nomatch,match,,match,match,0.533527298
record_279,d,nomatch,nomatch,nomatch,nomatch,match,match,match,nomatch,nomatch,nomatch,match,nomatch,match,match,match,match,match,match,match,0.351206266
record_279,e,nomatch,nomatch,match,nomatch,nomatch,missing,match,match,nomatch,match,nomatch,nomatch,missing,match,nomatch,match,,match,match,0.606964342
record_279,f,match,match,match,match,nomatch,missing,missing,nomatch,match,nomatch,match,nomatch,missing,nomatch,nomatch,match,,match,nomatch,0.523716017
record_279,g,,matcha,nomatch,,matcha,,,,nomatch,matcha,,,matcha,matcha,match,matcha,nomatch,matcha,,0.676802392
record_279,h,match,match,nomatch,nomatch,missing,nomatch,match,missing,missing,nomatch,match,nomatch,match,nomatch,match,missing,nomatch,match,match,0.706343033
record_28,a,match,,nomatch,match,match,match,match,match,match,match,match,match,,match,match,,nomatch,nomatch,match,0.5803746
record_28,b,match,match,match,match,nomatch,match,match,missing,missing,missing,match,match,missing,match,match,match,match,missing,match,0.587995936
record_28,c,match,nomatch,match,match,missing,match,match,match,match,match,match,match,missing,match,match,match,match,match,missing,0.545261406
record_28,d,match,nomatch,match,match,match,nomatch,match,match,match,nomatch,match,missing,match,nomatch,nomatch,match,match,match,match,0.518892327
record_28,e,match,match,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,match,match,missing,match,match,nomatch,match,nomatch,match,0.595239291
record_28,f,match,nomatch,match,match,missing,match,nomatch,nomatch,match,nomatch,nomatch,match,missing,nomatch,nomatch,nomatch,match,nomatch,missing,0.596418048
record_28,g,,matcha,matcha,,,nomatch,,,nomatch,,matcha,matcha,match,nomatch,nomatch,nomatch,matcha,match,,0.510730532
record_28,h,nomatch,missing,match,nomatch,nomatch,missing,nomatch,missing,nomatch,missing,nomatch,nomatch,match,nomatch,match,match,nomatch,match,missing,0.71381124
record_280,a,match,,match,match,match,missing,match,match,match,match,match,nomatch,,match,match,nomatch,match,missing,match,0.648730417
record_280,b,match,match,match,missing,match,match,missing,match,match,,match,match,match,missing,match,nomatch,,match,match,0.729419813
record_280,c,match,match,match,match,match,match,,match,match,match,missing,match,missing,match,match,match,match,match,missing,0.610486294
record_280,d,nomatch,nomatch,nomatch,match,match,match,match,match,missing,match,match,match,match,nomatch,match,nomatch,match,missing,match,0.562593191
record_280,e,nomatch,nomatch,nomatch,nomatch,match,match,,match,nomatch,match,match,nomatch,missing,nomatch,match,match,match,nomatch,match,0.535888971
record_280,f,nomatch,match,nomatch,match,match,nomatch,,nomatch,nomatch,nomatch,missing,match,missing,match,nomatch,match,match,match,missing,0.859398111
record_280,g,nomatch,match,,matcha,,matcha,nomatch,,nomatch,matcha,,matcha,match,,nomatch,match,nomatch,match,,0.646501198
record_280,h,nomatch,match,match,match,match,nomatch,nomatch,missing,missing,nomatch,nomatch,nomatch,,nomatch,missing,nomatch,nomatch,missing,nomatch,0.559535868
record_281,a,match,match,match,missing,match,nomatch,nomatch,match,match,match,match,,match,match,match,nomatch,nomatch,nomatch,match,0.577931788
record_281,b,match,missing,match,match,match,match,missing,nomatch,nomatch,match,match,match,match,missing,missing,match,missing,,match,0.772895305
record_281,c,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,match,match,match,nomatch,match,match,nomatch,match,0.668566923
record_281,d,match,match,match,match,match,match,nomatch,match,match,match,nomatch,nomatch,nomatch,match,match,missing,match,match,nomatch,0.549483059
record_281,e,match,nomatch,match,match,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,match,match,nomatch,match,nomatch,nomatch,0.725655951
record_281,f,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,0.455715164
record_281,g,,,,match,matcha,nomatch,match,,nomatch,matcha,matcha,match,,nomatch,matcha,matcha,match,match,,0.711838624
record_281,h,missing,match,missing,missing,nomatch,match,match,missing,nomatch,missing,nomatch,missing,nomatch,missing,missing,nomatch,missing,missing,missing,0.579483016
record_282,a,match,match,match,match,match,,nomatch,match,match,match,nomatch,match,match,match,nomatch,nomatch,nomatch,,match,0.588550425
record_282,b,missing,missing,nomatch,match,missing,match,match,match,nomatch,match,match,match,match,missing,nomatch,match,match,nomatch,match,0.842089022
record_282,c,nomatch,nomatch,match,missing,match,match,match,nomatch,match,match,missing,match,match,missing,nomatch,,nomatch,match,match,0.694102397
record_282,d,match,nomatch,match,missing,match,match,match,nomatch,match,nomatch,match,match,match,nomatch,match,match,match,nomatch,match,0.640258875
record_282,e,match,match,match,missing,match,match,match,match,nomatch,nomatch,missing,match,nomatch,match,match,match,match,nomatch,match,0.636639514
record_282,f,nomatch,nomatch,match,missing,nomatch,nomatch,match,match,match,nomatch,missing,match,nomatch,missing,nomatch,missing,nomatch,nomatch,nomatch,0.735763149
record_282,g,,matcha,,nomatch,,match,matcha,nomatch,,matcha,matcha,,nomatch,matcha,nomatch,matcha,match,match,matcha,0.605044568
record_282,h,nomatch,nomatch,match,nomatch,nomatch,,nomatch,missing,missing,match,match,nomatch,nomatch,match,missing,nomatch,missing,missing,missing,0.557163631
record_283,a,match,nomatch,match,match,match,,match,match,match,match,match,nomatch,match,,nomatch,nomatch,,nomatch,nomatch,0.547113509
record_283,b,match,match,missing,match,nomatch,match,missing,missing,nomatch,match,missing,match,missing,missing,nomatch,match,match,match,match,0.688312831
record_283,c,nomatch,nomatch,match,match,match,missing,,match,missing,nomatch,match,nomatch,match,match,match,match,match,match,match,0.602042811
record_283,d,match,match,nomatch,nomatch,match,match,match,match,match,match,match,nomatch,match,match,nomatch,match,match,nomatch,match,0.682531625
record_283,e,nomatch,match,match,match,nomatch,match,,nomatch,match,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,0.606571585
record_283,f,match,match,match,nomatch,match,missing,missing,match,missing,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,match,match,0.732971408
record_283,g,,match,nomatch,nomatch,,match,matcha,nomatch,,,,match,,matcha,matcha,nomatch,match,match,match,0.689953341
record_283,h,missing,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,missing,nomatch,match,nomatch,match,nomatch,nomatch,match,match,match,0.662441646
record_284,a,match,match,nomatch,match,nomatch,match,match,nomatch,match,match,match,match,match,match,match,nomatch,match,nomatch,match,0.592428458
record_284,b,match,match,match,match,match,missing,match,match,nomatch,match,match,match,match,nomatch,match,match,match,nomatch,match,0.540878916
record_284,c,nomatch,match,match,match,match,match,match,match,nomatch,missing,nomatch,match,missing,match,match,match,match,match,match,0.46991221
record_284,d,match,nomatch,match,match,match,nomatch,match,match,match,match,missing,match,nomatch,nomatch,missing,match,match,match,match,0.625742886
record_284,e,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,match,match,missing,match,match,missing,match,nomatch,nomatch,match,match,nomatch,0.415230949
record_284,f,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,missing,match,nomatch,missing,nomatch,nomatch,match,match,match,match,0.611711037
record_284,g,matcha,,match,,nomatch,matcha,matcha,match,,matcha,,nomatch,nomatch,matcha,,match,,nomatch,nomatch,0.913241851
record_284,h,nomatch,nomatch,nomatch,missing,match,nomatch,match,missing,missing,nomatch,nomatch,match,match,nomatch,nomatch,match,missing,nomatch,missing,0.5333274
record_285,a,match,nomatch,match,match,match,match,match,match,match,match,match,match,nomatch,missing,match,missing,,missing,match,0.736466777
record_285,b,,match,match,match,match,match,missing,match,nomatch,missing,match,match,match,match,nomatch,match,match,missing,missing,0.513004769
record_285,c,match,missing,match,match,missing,match,,match,match,match,match,match,match,missing,match,match,,match,match,0.539662424
record_285,d,nomatch,nomatch,match,nomatch,match,nomatch,match,match,match,match,nomatch,match,match,match,match,match,nomatch,match,match,0.707701386
record_285,e,nomatch,missing,match,match,missing,nomatch,match,nomatch,match,match,nomatch,nomatch,match,match,nomatch,match,match,nomatch,nomatch,0.639733127
record_285,f,match,missing,match,nomatch,missing,match,,nomatch,match,match,nomatch,nomatch,nomatch,missing,match,match,missing,match,match,0.459699089
record_285,g,,nomatch,,nomatch,nomatch,matcha,matcha,nomatch,matcha,nomatch,,,match,nomatch,matcha,match,nomatch,match,nomatch,0.584101089
record_285,h,match,nomatch,match,missing,nomatch,match,missing,nomatch,match,match,missing,nomatch,match,nomatch,missing,missing,match,missing,nomatch,0.688202767
record_286,a,nomatch,match,match,missing,missing,match,match,match,match,match,match,nomatch,match,match,match,,nomatch,nomatch,match,0.581322242
record_286,b,match,match,match,match,match,match,missing,match,,match,match,match,match,missing,match,match,missing,match,match,0.607178707
record_286,c,nomatch,nomatch,match,missing,match,match,match,match,missing,missing,missing,nomatch,match,match,match,match,match,missing,nomatch,0.570855976
record_286,d,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,match,match,nomatch,match,match,match,match,nomatch,match,nomatch,match,0.717505215
record_286,e,nomatch,match,match,missing,match,nomatch,nomatch,nomatch,missing,match,missing,match,match,nomatch,nomatch,match,match,missing,nomatch,0.562178602
record_286,f,match,nomatch,match,missing,nomatch,nomatch,nomatch,nomatch,missing,missing,missing,nomatch,nomatch,nomatch,match,nomatch,nomatch,missing,match,0.653213248
record_286,g,match,,,match,match,,matcha,nomatch,,nomatch,nomatch,match,matcha,,,matcha,matcha,matcha,matcha,0.648707619
record_286,h,nomatch,nomatch,missing,nomatch,missing,nomatch,nomatch,match,match,match,missing,match,missing,nomatch,missing,match,missing,match,nomatch,0.48923566
record_287,a,match,match,missing,match,,match,match,match,missing,match,missing,match,match,,nomatch,nomatch,,nomatch,nomatch,0.554782733
record_287,b,match,match,match,match,match,nomatch,match,missing,nomatch,missing,match,match,missing,missing,match,match,match,match,match,0.682138723
record_287,c,missing,nomatch,match,match,match,match,match,nomatch,match,missing,match,match,match,nomatch,match,match,match,match,missing,0.382673025
record_287,d,match,match,match,nomatch,match,missing,match,match,missing,nomatch,match,match,match,match,match,match,match,nomatch,nomatch,0.483611283
record_287,e,match,match,nomatch,match,match,nomatch,match,match,nomatch,missing,match,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,missing,0.563772535
record_287,f,missing,match,match,nomatch,match,nomatch,nomatch,match,nomatch,missing,match,nomatch,match,nomatch,nomatch,match,match,match,missing,0.499202915
record_287,g,,,match,matcha,matcha,matcha,nomatch,matcha,nomatch,,match,matcha,,match,matcha,matcha,nomatch,nomatch,match,0.810368316
record_287,h,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,missing,match,nomatch,nomatch,nomatch,,nomatch,missing,match,missing,nomatch,0.432554675
record_288,a,match,match,match,nomatch,match,match,match,nomatch,match,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.731569207
record_288,b,match,match,nomatch,match,match,nomatch,match,match,nomatch,match,match,missing,match,missing,match,match,match,match,match,0.59317359
record_288,c,missing,match,match,match,match,match,match,missing,match,nomatch,match,missing,match,match,match,match,match,missing,match,0.462088247
record_288,d,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,match,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,0.819804847
record_288,e,match,match,match,match,match,match,nomatch,match,match,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,0.43590661
record_288,f,missing,nomatch,nomatch,match,match,nomatch,match,missing,match,match,match,missing,nomatch,match,match,nomatch,match,missing,match,0.720328627
record_288,g,,nomatch,,match,nomatch,,matcha,matcha,nomatch,matcha,nomatch,nomatch,,,,match,match,nomatch,matcha,0.585918343
record_288,h,match,nomatch,nomatch,nomatch,nomatch,nomatch,missing,match,match,nomatch,nomatch,nomatch,match,nomatch,missing,match,nomatch,match,missing,0.731246493
record_289,a,match,match,match,nomatch,match,match,match,missing,,match,match,match,match,nomatch,,missing,nomatch,missing,match,0.59242192
record_289,b,match,match,match,match,match,match,match,missing,nomatch,missing,match,missing,match,missing,missing,match,nomatch,missing,match,0.735115801
record_289,c,match,match,match,match,match,missing,match,match,match,match,match,match,match,match,nomatch,match,match,match,match,0.642520771
record_289,d,nomatch,match,match,match,nomatch,match,match,match,match,nomatch,match,match,nomatch,match,match,missing,match,nomatch,match,0.582323531
record_289,e,match,nomatch,nomatch,match,match,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,0.635211209
record_289,f,match,match,nomatch,nomatch,match,missing,match,match,match,match,nomatch,match,nomatch,nomatch,nomatch,match,match,nomatch,match,0.690935913
record_289,g,matcha,,matcha,matcha,,,matcha,nomatch,match,,,matcha,matcha,match,match,nomatch,matcha,nomatch,,0.57051332
record_289,h,missing,missing,match,match,missing,nomatch,missing,missing,match,match,nomatch,nomatch,nomatch,missing,missing,missing,nomatch,nomatch,missing,0.654246338
record_29,a,missing,,match,match,match,match,match,match,match,match,match,nomatch,match,match,match,,nomatch,missing,match,0.68270402
record_29,b,nomatch,match,missing,match,missing,nomatch,match,match,nomatch,match,missing,nomatch,nomatch,match,nomatch,match,match,match,,0.677125686
record_29,c,match,nomatch,match,match,match,,match,match,nomatch,match,match,match,match,match,match,missing,match,match,match,0.800622281
record_29,d,match,match,match,match,nomatch,match,match,match,missing,match,match,nomatch,match,match,nomatch,match,match,match,match,0.526901233
record_29,e,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,match,match,match,match,match,match,0.547569443
record_29,f,match,nomatch,match,match,nomatch,,nomatch,nomatch,nomatch,match,nomatch,match,match,match,nomatch,missing,match,nomatch,match,0.818443806
record_29,g,match,nomatch,,nomatch,,,,,,nomatch,,matcha,matcha,,matcha,match,matcha,matcha,matcha,0.556656529
record_29,h,missing,match,missing,nomatch,nomatch,match,missing,missing,match,match,nomatch,missing,match,missing,nomatch,match,missing,missing,missing,0.790520537
record_290,a,match,match,match,match,,nomatch,match,match,match,match,nomatch,match,nomatch,missing,missing,,match,nomatch,match,0.671441638
record_290,b,match,match,missing,missing,match,missing,missing,missing,nomatch,match,missing,match,missing,missing,missing,match,nomatch,match,missing,0.672429769
record_290,c,match,match,nomatch,match,match,match,match,match,match,match,match,match,match,match,nomatch,match,match,match,match,0.540850142
record_290,d,match,nomatch,match,match,match,nomatch,match,match,match,match,nomatch,match,match,nomatch,nomatch,nomatch,match,nomatch,match,0.632138547
record_290,e,match,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,0.52835547
record_290,f,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,match,match,nomatch,match,0.663562107
record_290,g,nomatch,,,,match,match,,matcha,,nomatch,nomatch,,nomatch,nomatch,match,matcha,,matcha,,0.60628393
record_290,h,match,nomatch,missing,nomatch,match,nomatch,match,match,missing,nomatch,match,nomatch,missing,missing,nomatch,match,nomatch,match,match,0.590931732
record_291,a,match,,match,,match,match,match,match,match,match,match,match,match,match,match,,nomatch,,nomatch,0.714188312
record_291,b,missing,match,match,match,match,match,match,match,nomatch,missing,match,,match,match,match,match,match,missing,match,0.452822339
record_291,c,match,match,nomatch,match,match,match,missing,match,nomatch,missing,match,match,match,match,nomatch,,match,match,missing,0.629982312
record_291,d,match,missing,nomatch,match,match,nomatch,match,nomatch,match,match,nomatch,match,match,match,match,missing,match,nomatch,match,0.802348518
record_291,e,match,nomatch,match,match,nomatch,nomatch,match,match,match,missing,nomatch,nomatch,nomatch,match,match,,nomatch,nomatch,missing,0.515282524
record_291,f,nomatch,match,nomatch,nomatch,nomatch,nomatch,missing,nomatch,nomatch,missing,nomatch,nomatch,nomatch,match,nomatch,,nomatch,match,missing,0.587028257
record_291,g,,nomatch,,match,,,matcha,,matcha,nomatch,,,nomatch,nomatch,,matcha,matcha,match,match,0.578873938
record_291,h,missing,missing,nomatch,missing,nomatch,missing,nomatch,match,match,missing,nomatch,nomatch,match,match,match,match,match,missing,nomatch,0.520044313
record_292,a,match,match,match,match,match,match,match,nomatch,nomatch,match,match,match,match,missing,match,nomatch,nomatch,missing,match,0.480939182
record_292,b,missing,match,match,match,match,missing,missing,match,nomatch,match,match,match,match,missing,match,missing,match,missing,missing,0.568552447
record_292,c,match,match,match,match,match,match,match,match,match,missing,match,match,match,match,match,match,match,match,match,0.639447773
record_292,d,nomatch,match,match,match,nomatch,nomatch,match,match,missing,nomatch,match,match,match,match,match,match,match,match,match,0.466540302
record_292,e,match,nomatch,nomatch,match,match,match,match,nomatch,nomatch,missing,match,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,0.697589158
record_292,f,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,missing,nomatch,nomatch,match,nomatch,match,nomatch,match,nomatch,match,0.637298116
record_292,g,,,matcha,,matcha,matcha,matcha,nomatch,nomatch,matcha,matcha,,,match,,matcha,nomatch,match,matcha,0.375847887
record_292,h,match,missing,nomatch,nomatch,match,missing,nomatch,missing,missing,nomatch,missing,nomatch,nomatch,nomatch,match,missing,match,missing,nomatch,0.33271266
record_293,a,nomatch,match,nomatch,missing,match,match,match,match,,nomatch,match,match,match,missing,match,match,nomatch,nomatch,match,0.791359797
record_293,b,match,missing,match,missing,match,missing,match,match,nomatch,missing,nomatch,match,match,missing,match,match,missing,missing,match,0.606315946
record_293,c,nomatch,match,match,match,match,match,match,match,match,match,match,match,nomatch,match,match,,match,match,match,0.552043671
record_293,d,match,nomatch,match,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,match,match,match,match,match,0.730222923
record_293,e,match,match,match,match,match,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,match,match,match,nomatch,0.577538604
record_293,f,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,match,missing,nomatch,match,nomatch,0.58104236
record_293,g,matcha,nomatch,nomatch,matcha,,,,matcha,match,match,matcha,,,matcha,,,nomatch,match,nomatch,0.624018503
record_293,h,match,nomatch,missing,nomatch,missing,nomatch,nomatch,nomatch,match,missing,missing,missing,nomatch,missing,nomatch,missing,match,missing,match,0.795082453
record_294,a,,nomatch,match,match,match,missing,nomatch,match,match,match,match,match,match,match,match,nomatch,,match,match,0.597952557
record_294,b,match,match,nomatch,match,match,match,match,match,missing,match,match,,match,match,match,match,match,match,match,0.70781714
record_294,c,nomatch,match,match,match,match,match,match,match,missing,match,match,match,match,match,match,match,match,match,match,0.777352766
record_294,d,missing,nomatch,nomatch,match,match,match,match,match,match,match,match,match,match,match,nomatch,missing,match,match,match,0.700404336
record_294,e,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,missing,match,nomatch,match,match,nomatch,match,nomatch,match,match,nomatch,0.59268587
record_294,f,nomatch,match,match,nomatch,nomatch,match,nomatch,nomatch,missing,nomatch,match,nomatch,match,match,nomatch,nomatch,match,nomatch,match,0.418853038
record_294,g,match,match,matcha,,,matcha,nomatch,,matcha,matcha,nomatch,matcha,,matcha,,nomatch,nomatch,nomatch,,0.639460838
record_294,h,missing,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,missing,missing,nomatch,match,0.561592022
record_295,a,match,match,match,match,match,nomatch,missing,,match,match,match,match,match,nomatch,nomatch,nomatch,nomatch,missing,nomatch,0.541760034
record_295,b,match,missing,nomatch,match,match,match,match,match,missing,match,missing,match,match,missing,match,missing,match,match,nomatch,0.728602201
record_295,c,match,nomatch,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,match,match,match,match,match,match,match,0.664626675
record_295,d,match,nomatch,match,nomatch,match,match,match,match,match,nomatch,match,nomatch,nomatch,match,nomatch,missing,match,match,match,0.481567061
record_295,e,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,match,match,nomatch,nomatch,nomatch,match,match,0.531046362
record_295,f,match,match,match,match,nomatch,nomatch,nomatch,nomatch,match,match,match,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,0.650711981
record_295,g,nomatch,nomatch,matcha,,,matcha,matcha,match,nomatch,,,matcha,,matcha,nomatch,nomatch,nomatch,match,matcha,0.720809425
record_295,h,match,missing,nomatch,match,missing,match,nomatch,,missing,nomatch,nomatch,missing,match,match,match,match,missing,missing,match,0.8109774
record_296,a,match,match,match,,match,missing,match,match,match,match,match,match,nomatch,match,match,missing,nomatch,missing,missing,0.444613299
record_296,b,match,match,match,match,match,match,match,match,,match,match,match,match,,nomatch,match,missing,missing,missing,0.593453226
record_296,c,match,match,match,match,match,match,match,nomatch,match,match,match,match,match,match,nomatch,match,match,match,match,0.560209433
record_296,d,match,match,match,match,match,match,match,match,match,nomatch,missing,match,match,match,match,match,match,match,nomatch,0.579711699
record_296,e,match,match,nomatch,match,match,match,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,match,0.568028175
record_296,f,nomatch,match,match,nomatch,match,match,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,match,match,nomatch,nomatch,nomatch,0.575868088
record_296,g,,,,nomatch,,nomatch,nomatch,,,,nomatch,,nomatch,nomatch,nomatch,match,nomatch,matcha,nomatch,0.657209569
record_296,h,nomatch,match,nomatch,match,missing,nomatch,match,nomatch,missing,missing,match,nomatch,nomatch,nomatch,nomatch,missing,match,nomatch,missing,0.585799547
record_297,a,match,match,match,missing,match,match,match,nomatch,match,nomatch,match,match,match,match,match,match,,nomatch,match,0.581645063
record_297,b,missing,match,missing,match,missing,missing,missing,match,nomatch,nomatch,match,match,match,match,match,missing,missing,match,match,0.618756988
record_297,c,match,match,match,nomatch,match,match,match,nomatch,match,match,match,match,match,match,match,match,nomatch,match,match,0.450060135
record_297,d,nomatch,nomatch,match,match,match,nomatch,match,,match,nomatch,match,match,nomatch,nomatch,match,match,match,match,match,0.690520672
record_297,e,match,nomatch,match,match,nomatch,match,nomatch,match,nomatch,match,match,nomatch,nomatch,match,match,nomatch,match,nomatch,nomatch,0.567116256
record_297,f,nomatch,nomatch,match,match,nomatch,match,match,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,match,nomatch,match,nomatch,match,0.511226141
record_297,g,,,nomatch,match,,matcha,nomatch,matcha,,matcha,nomatch,,nomatch,,matcha,nomatch,match,nomatch,nomatch,0.611473686
record_297,h,missing,match,match,missing,nomatch,nomatch,nomatch,match,match,match,missing,match,nomatch,nomatch,nomatch,nomatch,match,missing,nomatch,0.789816645
record_298,a,match,nomatch,match,match,,nomatch,nomatch,match,nomatch,match,,match,match,match,match,nomatch,nomatch,nomatch,match,0.55792597
record_298,b,,match,match,match,match,match,match,missing,match,match,match,match,match,missing,match,match,match,missing,match,0.492902871
record_298,c,nomatch,match,match,match,match,match,match,match,nomatch,match,nomatch,match,match,match,match,match,match,match,match,0.612734063
record_298,d,nomatch,nomatch,match,nomatch,match,match,match,match,nomatch,match,match,match,match,match,nomatch,match,match,match,match,0.669559144
record_298,e,nomatch,nomatch,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,match,match,0.508039976
record_298,f,match,nomatch,match,match,nomatch,nomatch,match,nomatch,match,match,nomatch,nomatch,nomatch,match,match,match,nomatch,nomatch,match,0.451337592
record_298,g,,match,matcha,,match,match,match,matcha,match,matcha,match,,,,,match,match,matcha,matcha,0.459836669
record_298,h,match,nomatch,missing,match,,missing,nomatch,nomatch,match,match,,match,missing,nomatch,match,match,missing,missing,nomatch,0.581950511
record_299,a,match,match,match,match,missing,match,match,match,match,match,match,missing,match,match,match,match,,nomatch,match,0.50472695
record_299,b,match,match,match,match,match,match,match,missing,nomatch,match,match,match,match,match,match,match,match,match,match,0.477790928
record_299,c,nomatch,match,nomatch,match,match,match,nomatch,match,nomatch,match,match,match,match,match,match,match,match,,nomatch,0.734383582
record_299,d,nomatch,match,match,match,nomatch,match,match,match,match,nomatch,match,nomatch,match,match,missing,nomatch,match,nomatch,match,0.522444145
record_299,e,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,match,nomatch,match,match,match,match,nomatch,match,nomatch,0.565848077
